nom_de_la_commune,code_postal,ligne_5
PLUMONT,39700,
CONDAT SUR VEZERE,24570,
DUMBEA,98830,
CHAMPNIERS,86400,
BARR,67140,
PONT D HERY,39110,
LA COQUILLE,24450,
KONE,98859,
LA CHAPELLE MOULIERE,86210,
BATZENDORF,67500,
PORT LESNEY,39600,
CORGNAC SUR L ISLE,24800,
LIFOU,98820,LIFOU
CHATAIN,86250,
BELMONT,67130,
RANS,39700,
COUBJOURS,24390,
MOINDOU,98819,
CHATEAU LARCHER,86370,
BISCHHOLTZ,67340,
RECANOZ,39230,
COULAURES,24420,
LE MONT DORE,98874,LE MONT DORE
CHAUVIGNY,86300,
BISCHWILLER,67240,
LES REPOTS,39140,
COUTURES,24320,
LE MONT DORE,98876,LE MONT DORE
CHAUVIGNY,86300,POUZIOUX
BOERSCH,67530,KLINGENTHAL
REVIGNY,39570,
COUZE ET ST FRONT,24150,
NOUMEA,98800,
CHERVES,86170,
BOLSENHEIM,67150,
LES ROUSSES,39220,
CUBJAC AUVEZERE VAL D ANS,24640,CUBJAC
PAITA,98840,PAITA
CIVAUX,86320,
BOSSENDORF,67270,
LES ROUSSES,39400,LES ARCETS
LA DOUZE,24330,
PAITA,98889,
LA ROCHE RIGAULT,86200,LE BOUCHET
BOUXWILLER,67330,IMBSHEIM
ST BARAING,39120,
DUSSAC,24270,
PONERIHOUEN,98823,
CLOUE,86600,
LA BROQUE,67130,FRECONRUPT
ST CLAUDE,39200,CHAUMONT
ECHOURGNAC,24410,
VILLENEUVE D AMONT,25270,
VALENCE EN POITOU,86700,COUHE
COSSWILLER,67310,
ST CLAUDE,39200,CINQUETRAL
EGLISE NEUVE D ISSAC,24400,
VILLERS ST MARTIN,25110,
COUSSAY,86110,
CRASTATT,67310,
ST CLAUDE,39200,VALFIN LES ST CLAUDE
PLAISANCE,24560,MANDACOU
VOILLANS,25110,
CURCAY SUR DIVE,86120,
DACHSTEIN,67120,
ST CYR MONTMALIN,39600,
EYZERAC,24800,
VORGES LES PINS,25320,
CURZAY SUR VONNE,86600,
DAUENDORF,67350,
SAMPANS,39100,
LA FEUILLADE,24120,
SOLAURE EN DIOIS,26150,MOLIERES GLANDAZ
FLEURE,86340,
DIEBOLSHEIM,67230,
SARROGNA,39270,MARANGEA
FLEURAC,24580,
ALBON,26140,
GENCAY,86160,
DINSHEIM SUR BRUCHE,67190,
SAUGEOT,39130,
FOULEIX,24380,
ALIXAN,26300,
LA GRIMAUDIERE,86110,VERGER SUR DIVE
DUTTLENHEIM,67120,
SEPTMONCEL LES MOLUNES,39310,SEPTMONCEL
GABILLOU,24210,
ALLEX,26400,
GUESNES,86420,
EBERSMUNSTER,67600,
SERRE LES MOULIERES,39700,
GRIGNOLS,24110,
ANCONE,26200,
INGRANDES,86220,
WANGENBOURG ENGENTHAL,67710,
SIROD,39300,
HAUTEFORT,24390,
AUBENASSON,26340,
L ISLE JOURDAIN,86150,
WANGENBOURG ENGENTHAL,67710,SCHNEETHAL
UXELLES,39130,
ISSIGEAC,24560,
AUCELON,26340,
JAUNAY MARIGNY,86130,JAUNAY CLAN
ENTZHEIM,67960,
VAUDREY,39380,
JUMILHAC LE GRAND,24630,
AUREL,26340,
LATHUS ST REMY,86390,ST REMY EN MONTMORILLON
ESCHBOURG,67320,
VILLENEUVE D AVAL,39600,
LARZAC,24170,
BARBIERES,26300,
LAUTHIERS,86300,
ETTENDORF,67350,
VILLERS LES BOIS,39800,
MAREUIL EN PERIGORD,24340,CHAMPEAUX ET LA CHAPELLE POMMIER
LA BEGUDE DE MAZENC,26160,
BOIVRE LA VALLEE,86470,LA CHAPELLE MONTREUIL
FORT LOUIS,67480,
VAL SONNETTE,39190,VERCIA
MAREUIL EN PERIGORD,24340,LES GRAULGES
BELLECOMBE TARENDOL,26110,
LEIGNES SUR FONTAINE,86300,
GAMBSHEIM,67760,
VOSBLES VALFIN,39240,VOSBLES
MAREUIL EN PERIGORD,24340,MONSEC
BELLEGARDE EN DIOIS,26470,
LEUGNY,86220,
GERSTHEIM,67150,
ARGELOS,40700,
MARSAC SUR L ISLE,24430,
BOURG DE PEAGE,26300,
LHOMMAIZE,86410,
GEUDERTHEIM,67170,
ARGELOUSE,40430,
EYRAUD CREMPSE MAURENS,24140,MAURENS
LE CHAFFAL,26190,LA VACHERIE
MARIGNY CHEMEREAU,86370,
GOERLINGEN,67320,
AUBAGNAN,40700,
EYRAUD CREMPSE MAURENS,24140,ST JULIEN DE CREMPSE
CHANTEMERLE LES BLES,26600,
MAUPREVOIR,86460,
GRENDELBRUCH,67190,
BAS MAUCO,40500,
MAUZENS ET MIREMONT,24260,
CHANTEMERLE LES GRIGNAN,26230,
MAZEROLLES,86320,
GRIESHEIM PRES MOLSHEIM,67870,
BELUS,40300,
MAYAC,24420,
LA CHAPELLE EN VERCORS,26420,
MIGNE AUXANCES,86440,
GUNDERSHOFFEN,67110,SCHIRLENHOF
BENQUET,40280,
MENSIGNAC,24350,
CHATEAUDOUBLE,26120,
MOULISMES,86500,
GUNSTETT,67360,
BEYLONGUE,40370,
MINZAC,24610,
CHATEAUNEUF SUR ISERE,26300,
NAINTRE,86530,
HAGUENAU,67500,HARTHOUSE
BORDERES ET LAMENSANS,40270,
MONMADALES,24560,
CHATILLON EN DIOIS,26410,
NUEIL SOUS FAYE,86200,
HENGWILLER,67440,
BOURRIOT BERGONCE,40120,
MONMARVES,24560,
CHAUVAC LAUX MONTAUX,26510,
POUANCAY,86120,
HIRSCHLAND,67320,
BRETAGNE DE MARSAN,40280,
MONTAGRIER,24350,
CLEON D ANDRAN,26450,
POUANT,86200,
HOCHSTETT,67170,
CACHEN,40120,
MONTCARET,24230,
COMBOVIN,26120,
POUILLE,86800,
HOFFEN,67250,
CAMPAGNE,40090,
MONTPON MENESTEROL,24700,
LA COUCOURDE,26740,
ROIFFE,86120,
HOFFEN,67250,HERMERSWILLER
CASSEN,40380,
MONTREM,24110,
ESPELUCHE,26780,
ROMAGNE,86700,
LE HOHWALD,67140,
CASTEL SARRAZIN,40330,
NABIRAT,24250,
ESTABLET,26470,
ST GEORGES LES BAILLARGEAUX,86130,
INGOLSHEIM,67250,
CASTETS,40260,
NEGRONDES,24460,
FAY LE CLOS,26240,
ST GERMAIN,86310,
ISSENHAUSEN,67330,
GABARRET,40310,
PAUNAT,24510,
VAL MARAVEL,26310,LA BATIE CREMEZIN
ST PIERRE D EXIDEUIL,86400,
ITTENHEIM,67117,
GAREIN,40420,
PETIT BERSAC,24600,
GIGORS ET LOZERON,26400,
ST SAUVANT,86600,
NEUGARTHEIM ITTLENHEIM,67370,
GARREY,40180,
PORT STE FOY ET PONCHAPT,33220,
LE GRAND SERRE,26530,
ST SAVIOL,86400,
NEUGARTHEIM ITTLENHEIM,67370,ITTLENHEIM
GELOUX,40090,
PRESSIGNAC VICQ,24150,
LABOREL,26560,
SAIX,86120,
JETTERSWILLER,67440,
GIBRET,40380,
QUEYSSAC,24140,
LA LAUPIE,26740,
SCORBE CLAIRVAUX,86140,
KALTENHOUSE,67240,
GOUSSE,40465,
RAZAC D EYMET,24500,
LEMPS,26510,
SEVRES ANXAUMONT,86800,
KEFFENACH,67250,
HABAS,40290,
RAZAC SUR L ISLE,24430,
MARSAZ,26260,
SILLARS,86320,
KINDWILLER,67350,
HERRE,40310,
RIBERAC,24600,
MERCUROL VEAUNES,26600,MERCUROL
SOMMIERES DU CLAIN,86160,
KIRCHHEIM,67520,
HEUGAS,40180,
SAGELAT,24170,
MISCON,26310,
ST MARTIN LA PALLU,86170,BLASLAY
KIRRBERG,67320,
HORSARRIEU,40700,
ST AGNE,24520,
MOLLANS SUR OUVEZE,26170,
VERRUE,86420,
KIRRWILLER,67330,
JOSSE,40230,
ST AVIT DE VIALARD,24260,
MONTAUBAN SUR L OUVEZE,26170,
VIVONNE,86370,
KNOERSHEIM,67310,
LABASTIDE CHALOSSE,40700,
ST AVIT RIVIERE,24540,
MONTBRUN LES BAINS,26570,
VOUILLE,86190,
KUTZENHAUSEN,67250,
LAGRANGE,40240,
ST BARTHELEMY DE BELLEGARDE,24700,
MONTCHENU,26350,
VOULEME,86400,
LAMPERTSLOCH,67250,
LAHOSSE,40250,
ST CERNIN DE LABARDE,24560,
MONTMEYRAN,26120,
BALLEDENT,87290,
LANGENSOULTZBACH,67360,
LAUREDE,40250,
ST CERNIN DE L HERM,24550,
VALHERBASSE,26350,ST BONNET DE VALCLERIEUX
BESSINES SUR GARTEMPE,87250,MORTEROLLES SUR SEMME
LAUBACH,67580,
LENCOUACQ,40120,
ST CYBRANET,24250,
ST JEAN DE GALAURE,26240,LA MOTTE DE GALAURE
BOSMIE L AIGUILLE,87110,
MARLENHEIM,67520,
LESPERON,40260,
ST ESTEPHE,24360,
LA MOTTE FANJAS,26190,
VAL D OIRE ET GARTEMPE,87330,ST BARBANT
MARMOUTIER,67440,
LE LEUY,40250,
ST FRONT D ALEMPS,24460,
PEYRUS,26120,
LE CHALARD,87500,
MEISTRATZHEIM,67210,
LIPOSTHEY,40410,
ST GEORGES BLANCANEIX,24130,
PLAN DE BAIX,26400,
CHAMPAGNAC LA RIVIERE,87150,
MERKWILLER PECHELBRONN,67250,
LOURQUEN,40250,
ST HILAIRE D ESTISSAC,24140,
LE POET SIGILLAT,26110,
LA CHAPELLE MONTBRANDEIX,87440,
MERTZWILLER,67580,
LUGLON,40630,
ST JULIEN INNOCENCE EULALIE,24500,STE INNOCENCE
POMMEROL,26470,
CHATEAU CHERVIX,87380,
MULHAUSEN,67350,
MAGESCQ,40140,
ST LAURENT DES HOMMES,24400,
PONT DE L ISERE,26600,
CHATEAUNEUF LA FORET,87130,
MUNDOLSHEIM,67450,
MAILLAS,40120,
ST LEON SUR VEZERE,24290,
POYOLS,26310,
CHEISSOUX,87460,
MUTTERSHOLTZ,67600,EHNWIHR
MAYLIS,40250,
ST MARTIAL DE VALETTE,24300,
PRADELLE,26340,
COGNAC LA FORET,87310,
MUTZENHOUSE,67270,
MIMBASTE,40350,
ST MARTIN DE GURSON,24610,
LES PRES,26310,
COMPREIGNAC,87140,
NEUBOIS,67220,
MOLIETS ET MAA,40660,
ST MEARD DE DRONE,24600,
PROPIAC,26170,
CROMAC,87160,
NIEDERROEDERN,67470,
MOUSTEY,40410,
ST MEARD DE GURCON,24610,
RIMON ET SAVEL,26340,
DINSAC,87210,
NIEDERSCHAEFFOLSHEIM,67500,
NERBIS,40250,
ST MEDARD DE MUSSIDAN,24400,
RIOMS,26170,
LE DORAT,87210,
NORDHOUSE,67150,
OEYREGAVE,40300,
ST MICHEL DE VILLADEIX,24380,
ROCHEBRUNE,26110,
EYJEAUX,87220,
BETSCHDORF,67660,SCHWABWILLER
ONDRES,40440,
ST NEXANS,24520,
ROCHEFORT EN VALDAINE,26160,
FEYTIAT,87220,
OBERBRONN,67110,
OZOURT,40380,
ST PARDOUX DE DRONE,24600,
ROCHEFOURCHAT,26340,
FOLLES,87250,
OBERHASLACH,67280,
PARENTIS EN BORN,40160,
ST PAUL DE SERRE,24380,
ROCHEGUDE,26790,
GLANDON,87500,
OBERHOFFEN LES WISSEMBOURG,67160,
PERQUIE,40190,
ST PIERRE DE CHIGNAC,24330,
ROMEYER,26150,
JABREILLES LES BORDES,87370,
OBERHOFFEN SUR MODER,67240,
PEY,40300,
ST REMY,24700,
ST AGNAN EN VERCORS,26420,ROUSSET EN VERCORS
LADIGNAC LE LONG,87500,
OBERLAUTERBACH,67160,
PONTENX LES FORGES,40200,
ST SEVERIN D ESTISSAC,24190,
ST DONAT SUR L HERBASSE,26260,
LAURIERE,87370,
OBERSCHAEFFOLSHEIM,67203,
POUYDESSEAUX,40120,
ST VINCENT JALMOUTIERS,24410,
STE EUPHEMIE SUR OUVEZE,26170,
LIMOGES,87000,
OFFENDORF,67850,
RION DES LANDES,40370,
SAUSSIGNAC,24240,
ST LAURENT D ONAY,26350,
LIMOGES,87280,BEAUNE LES MINES
OLWISHEIM,67170,
RION DES LANDES,40370,BOOS
SAVIGNAC LES EGLISES,24420,
ST MARTIN D AOUT,26330,
MAGNAC BOURG,87380,
PETERSBACH,67290,
ROQUEFORT,40120,
SIGOULES ET FLAUGEAC,24240,FLAUGEAC
ST MARTIN LE COLONEL,26190,
MAILHAC SUR BENAIZE,87160,
VAL DE MODER,67350,RINGELDORF
ST AGNET,40800,
SIMEYROLS,24370,
ST MAY,26510,
MEUZAC,87380,
PLAINE,67420,CHAMPENAY
ST ANDRE DE SEIGNANX,40390,
SOURZAC,24400,
ST NAZAIRE LE DESERT,26340,
LA MEYZE,87800,
PREUSCHDORF,67250,
ST BARTHELEMY,40390,
TAMNIES,24620,
SALLES SOUS BOIS,26770,
NANTIAT,87140,
PUBERG,67290,
ST GEOURS D AURIBAT,40380,
THENAC,24240,MONBOS
SAOU,26400,
PIERRE BUFFIERE,87260,
QUATZENHEIM,67117,
ST GEOURS DE MAREMNE,40230,
THENON,24210,
SAULCE SUR RHONE,26270,LES REYS DE SAULCE
ROCHECHOUART,87600,
RANGEN,67310,
ST JULIEN D ARMAGNAC,40240,
LA TOUR BLANCHE CERCLES,24320,LA TOUR BLANCHE
SEDERON,26560,
ST PARDOUX LE LAC,87250,ST PARDOUX
REICHSTETT,67116,
ST JULIEN EN BORN,40170,
TRELISSAC,24750,
TAIN L HERMITAGE,26600,
ROZIERS ST GEORGES,87130,
RIEDSELTZ,67160,
ST MARTIN DE SEIGNANX,40390,
TREMOLAT,24510,
LES TONILS,26460,
ST AMAND MAGNAZEIX,87290,
ROHRWILLER,67410,
ST MAURICE SUR ADOUR,40270,
URVAL,24480,
VILLEPERDRIX,26510,
ST BAZILE,87150,
ROSSFELD,67230,
ST PAUL EN BORN,40200,
VARAIGNES,24360,
ACQUIGNY,27400,
ST JEAN LIGOURE,87260,
ROTT,67160,
ST PAUL LES DAX,40990,
VENDOIRE,24320,
ACQUIGNY,27400,LES PLANCHES
ST JUNIEN LES COMBES,87300,
RUSS,67130,
ST YAGUEN,40400,
VEZAC,24220,
AIZIER,27500,
ST JUST LE MARTEL,87590,
SAALES,67420,
SAUBION,40230,
VILLARS,24530,
AMFREVILLE SOUS LES MONTS,27380,
ST LEGER MAGNAZEIX,87190,
ST MAURICE,67220,
SORBETS,40320,
VITRAC,24200,
ANDE,27430,
ST MARTIAL SUR ISOP,87330,
ST PIERRE,67140,
TARNOS,40220,
ABBANS DESSUS,25440,
LES ANDELYS,27700,
ST PRIEST SOUS AIXE,87700,
ST PIERRE BOIS,67220,
TILH,40360,
ACCOLANS,25250,
LE VAL D HAZEY,27600,STE BARBE SUR GAILLON
ST SORNIN LEULAC,87290,
ST PIERRE BOIS,67220,HOHWARTH
LE VIGNAU,40270,
AMAGNEY,25220,
AUTHEVERNES,27420,
ST YRIEIX LA PERCHE,87500,
SAVERNE,67700,
VILLENEUVE DE MARSAN,40190,
AMANCEY,25330,
LES AUTHIEUX,27220,
SEREILHAC,87620,
SCHAEFFERSHEIM,67150,
AREINES,41100,
ANTEUIL,25340,TOURNEDOZ
BAILLEUL LA VALLEE,27260,
VAYRES,87600,
SCHEIBENHARD,67630,
ARTINS,41800,
AUDINCOURT,25400,
MESNIL EN OUCHE,27270,LA ROUSSIERE
VEYRAC,87520,
SCHILLERSDORF,67340,
BILLY,41130,
LES AUXONS,25870,AUXON DESSOUS
MESNIL EN OUCHE,27330,BOSC RENOULT EN OUCHE
AINGEVILLE,88140,
SCHILTIGHEIM,67300,
BOUFFRY,41270,
AVILLEY,25680,
MESNIL EN OUCHE,27330,GISAY LA COUDRE
AINVELLE,88320,
SCHOENENBOURG,67250,
CELLE,41360,
AVOUDREY,25690,
BEAUMONT LE ROGER,27170,
AMEUVELLE,88410,
SCHWEIGHOUSE SUR MODER,67590,
CHAMBORD,41250,
BART,25420,
BEMECOURT,27160,
AROFFE,88170,
SCHWOBSHEIM,67390,
LA CHAPELLE VICOMTESSE,41270,
BARTHERANS,25440,
LES TROIS LACS,27940,VENABLES
ARRENTES DE CORCIEUX,88430,
SERMERSHEIM,67230,
LA CHAUSSEE ST VICTOR,41260,
BIANS LES USIERS,25520,
LES MONTS DU ROUMOIS,27370,HOULBEC PRES LE GROS THEIL
AUTREVILLE,88300,
SESSENHEIM,67770,
CHEMERY,41700,
LE BIZOT,25210,
BERVILLE LA CAMPAGNE,27170,
AVILLERS,88500,
SOLBACH,67130,
LE CONTROIS EN SOLOGNE,41700,CONTRES
BONDEVAL,25230,
BERVILLE SUR MER,27210,
LA VOGE LES BAINS,88240,THUNIMONT
SOUFFELWEYERSHEIM,67460,
COUDDES,41700,
BONNEVAUX,25560,
BEZU ST ELOI,27660,
BAINVILLE AUX SAULES,88270,
SOULTZ SOUS FORETS,67250,
COUFFY,41110,
LA BRETENIERE,25640,
BOIS ANZERAY,27330,
BATTEXEY,88130,
SPARSBACH,67340,
VALLEE DE RONSARD,41800,TREHET
BULLE,25560,
BOIS ARNAULT,27250,
BAUDRICOURT,88500,
STEINSELTZ,67160,
CROUY SUR COSSON,41220,
BURNEVILLERS,25470,
FRENELLES EN VEXIN,27700,FRESNE L ARCHEVEQUE
BELRUPT,88260,
STOTZHEIM,67140,
CRUCHERAY,41100,
CESSEY,25440,
BOIS LE ROI,27220,
BERTRIMOUTIER,88520,
STRASBOURG,67100,
FORTAN,41360,
CHAMESOL,25190,
BOIS NORMAND PRES LYRE,27330,
BETTEGNEY ST BRICE,88450,
STRASBOURG,67200,
GOMBERGEAN,41310,
CHAMPLIVE,25360,
BONNEVILLE APTOT,27290,
BIFFONTAINE,88430,
STUTZHEIM OFFENHEIM,67370,OFFENHEIM
LANCE,41310,
CHAUX NEUVE,25240,
BOSROUMOIS,27670,BOSNORMAND
BLEURVILLE,88410,
THAL DRULINGEN,67320,
LANCOME,41190,
COLOMBIER FONTAINE,25260,
LES BOTTEREAUX,27250,LES FRETILS
BONVILLET,88260,
THAL MARMOUTIER,67440,
LANDES LE GAULOIS,41190,
CORCELLE MIESLOT,25640,
GRAND BOURGTHEROULDE,27520,BOURGTHEROULDE INFREVILLE
LA BRESSE,88250,
TIEFFENBACH,67290,
LANGON SUR CHER,41320,
COTEBRUNE,25360,
BOURNEVILLE STE CROIX,27500,BOURNEVILLE
BULGNEVILLE,88140,
UTTENHEIM,67150,
MAVES,41500,
COURTEFONTAINE,25470,
BRETIGNY,27800,
BULT,88700,
VILLE,67220,
MESLAY,41100,
COURVIERES,25560,
BREUILPONT,27640,
CHAMP LE DUC,88600,
VOELLERDINGEN,67430,
MOISY,41160,
CROSEY LE PETIT,25340,
CAPELLE LES GRANDS,27270,
CHANTRAINE,88000,
WALDOLWISHEIM,67700,
MUR DE SOLOGNE,41230,
CUSANCE,25110,
CAUGE,27180,
LA CHAPELLE AUX BOIS,88240,GREMIFONTAINE
LA WANTZENAU,67610,
OUCQUES LA NOUVELLE,41290,STE GEMMES
DAMBENOIS,25600,
CHAMP DOLENT,27190,
LA CHAPELLE DEVANT BRUYERES,88600,
WEINBOURG,67340,
BEAUCE LA ROMAINE,41240,MEMBROLLES
DANNEMARIE,25310,
CHAVIGNY BAILLEUL,27220,
CHARMOIS DEVANT BRUYERES,88460,
WESTHOUSE,67230,
BEAUCE LA ROMAINE,41240,OUZOUER LE MARCHE
DELUZ,25960,
CHENNEBRUN,27820,
CHAUFFECOURT,88500,
WEYER,67320,
BEAUCE LA ROMAINE,41240,PRENOUVELLON
DOMMARTIN,25300,
MARBOIS,27160,ST DENIS DU BEHELAN
CHEF HAUT,88500,
WICKERSHEIM WILSHAUSEN,67270,WILSHAUSEN
PEZOU,41100,
ECOT,25150,
CLAVILLE,27180,
CHERMISEY,88630,
WINGEN,67510,
LE PLESSIS DORIN,41170,
ETERNOZ,25330,ALAISE
CORMEILLES,27260,
CIRCOURT SUR MOUZON,88300,
WINTERSHOUSE,67590,
LE PLESSIS L ECHELLE,41370,
ETRABONNE,25170,
LE CORMIER,27120,
COURCELLES SOUS CHATENOIS,88170,
WISCHES,67130,
PRUNAY CASSEREAU,41310,
EXINCOURT,25400,
CORNEVILLE LA FOUQUETIERE,27300,
CRAINVILLIERS,88140,
WISSEMBOURG,67160,WEILER
RENAY,41100,
EYSSON,25530,
COURTEILLES,27130,
DAMAS AUX BOIS,88330,
WITTERNHEIM,67230,
STE ANNE,41100,
FERRIERES LES BOIS,25410,
CRASVILLE,27400,
DARNEY,88260,
ZINSWILLER,67110,
ST ETIENNE DES GUERETS,41190,
FOURG,25440,
CROTH,27530,
DENIPAIRE,88210,
ZITTERSHEIM,67290,
ST HILAIRE LA GRAVELLE,41160,
GEMONVAL,25250,
MESNILS SUR ITON,27160,CONDE SUR ITON
DERBAMONT,88270,
ALTENACH,68210,
ST JACQUES DES GUERETS,41800,
GLAY,25310,
DANGU,27720,
DESTORD,88600,
AMMERSCHWIHR,68410,LES TROIS EPIS
ST JULIEN SUR CHER,41320,
GONDENANS MONTBY,25340,
DOUDEAUVILLE EN VEXIN,27150,
DEYCIMONT,88600,
ASPACH MICHELBACH,68700,ASPACH LE HAUT
ST MARC DU COR,41170,
GRAND CHARMONT,25200,
DROISY,27320,
DEYVILLERS,88000,
BALGAU,68740,
ST SULPICE DE POMMERAY,41000,
GRANDFONTAINE,25320,
DURANVILLE,27230,
DIGNONVILLE,88000,
BALSCHWILLER,68210,
SAMBIN,41120,
FOURNETS LUISANS,25390,
VEXIN SUR EPTE,27630,BUS ST REMY
DOMMARTIN AUX BOIS,88390,
BALTZENHEIM,68320,
SASNIERES,41310,
GRANGES NARBOZ,25300,
VEXIN SUR EPTE,27630,ECOS
DOMPIERRE,88600,
BATTENHEIM,68390,
SELLES SUR CHER,41130,
LES GRAS,25790,
VEXIN SUR EPTE,27630,FOURGES
DOMPTAIL,88700,
BEBLENHEIM,68980,
SOUESMES,41300,
LE GRATTERIS,25620,
ECOUIS,27440,
DOMREMY LA PUCELLE,88630,
BERGHEIM,68750,
SOUGE,41800,
LES HOPITAUX NEUFS,25370,
EPAIGNES,27260,
DOUNOUX,88220,
BERGHOLTZ,68500,
TALCY,41370,
HUANNE MONTMARTIN,25680,
EPREVILLE EN LIEUVIN,27560,
FIGNEVELLE,88410,
BERRWILLER,68500,
TOURAILLES,41190,
INDEVILLERS,25470,
ETREVILLE,27350,
FIMENIL,88600,
BETTLACH,68480,
VIEVY LE RAYE,41290,LA BOSSE
L ISLE SUR LE DOUBS,25250,
ETURQUERAYE,27350,
FONTENAY,88600,
BILTZHEIM,68127,
VILLEHERVIERS,41200,
LANANS,25360,
FAVEROLLES LA CAMPAGNE,27190,
FONTENOY LE CHATEAU,88240,
BOURBACH LE BAS,68290,
VILLEROMAIN,41100,
LANTHENANS,25250,
FERRIERES HAUT CLOCHER,27190,
LA FORGE,88530,
BOURBACH LE HAUT,68290,
VINEUIL,41350,
LOMONT SUR CRETE,25110,
LA FERRIERE SUR RISLE,27760,
FRENELLE LA GRANDE,88500,
BRETTEN,68780,
VOUZON,41600,
LE LUHIER,25210,
LE FIDELAIRE,27190,
FRESSE SUR MOSELLE,88160,
BRUNSTATT DIDENHEIM,68350,DIDENHEIM
YVOY LE MARRON,41600,
MARCHAUX CHAUDEFONTAINE,25640,MARCHAUX
FONTAINE L ABBE,27470,
FREVILLE,88350,
COLMAR,68000,
ANDREZIEUX BOUTHEON,42160,
LES MONTS RONDS,25620,VILLERS SOUS MONTROND
LA FORET DU PARC,27220,
GEMAINGOUTTE,88520,
DOLLEREN,68290,
BALBIGNY,42510,
MESLIERES,25310,
FOUCRAINVILLE,27220,
GIRANCOURT,88390,
DURLINSDORF,68480,
BELLEGARDE EN FOREZ,42210,
MESMAY,25440,
FOUQUEVILLE,27370,
GIRCOURT LES VIEVILLE,88500,
FELDKIRCH,68540,
BELLEROCHE,42670,
MISEREY SALINES,25480,
LE PERREY,27500,FOURMETOT
GORHEY,88270,
FELLERING,68470,WESSERLING
BOURG ARGENTAL,42220,
MONTAGNEY SERVIGNEY,25680,SERVIGNEY
LE PERREY,27680,ST OUEN DES CHAMPS
GRANDRUPT DE BAINS,88240,
FESSENHEIM,68740,
BURDIGNES,42220,
MONTBELIARD,25200,
FRANQUEVILLE,27800,
HADIGNY LES VERRIERES,88330,
FISLIS,68480,
CHALAIN D UZORE,42600,
MONTBELIARDOT,25210,
GAILLON,27600,
HAGECOURT,88270,
FORTSCHWIHR,68320,
CHATELUS,42140,
MONT DE VOUGNEY,25120,
GISORS,27140,
HAGNEVILLE ET RONCOURT,88300,RONCOURT
FRELAND,68240,
CHIRASSIMONT,42114,
NAISEY LES GRANGES,25360,GRANGES DE VIENNEY
GIVERVILLE,27560,
HARDANCOURT,88700,
GEISHOUSE,68690,
CHUYER,42410,
NARBIEF,25210,
GOUPIL OTHON,27170,LE TILLEUL OTHON
HENNEZEL,88260,
GILDWILLER,68210,
CLEPPE,42110,
NEUCHATEL URTIERE,25150,
VAL D ORGER,27380,GRAINVILLE
HYMONT,88500,
GOLDBACH ALTENBACH,68760,ALTENBACH
COLOMBIER,42220,
LES PREMIERS SAPINS,25580,ATHOSE
GRAND CAMP,27270,
JUBAINVILLE,88630,
GOMMERSDORF,68210,
COMMELLE VERNAY,42120,
LES PREMIERS SAPINS,25580,CHASNANS
GROSLEY SUR RISLE,27170,
LAVELINE DU HOUX,88640,
GRUSSENHEIM,68320,
CRAINTILLEUX,42210,
LES PREMIERS SAPINS,25580,HAUTEPIERRE LE CHATELET
GUISENIERS,27700,
LIEZEY,88400,
GUEVENATTEN,68210,
CUINZIER,42460,
LES PREMIERS SAPINS,25580,NODS
LA HAYE DE CALLEVILLE,27800,
MACONCOURT,88170,
GUNSBACH,68140,
FEURS,42110,
NOMMAY,25600,
LA HAYE DU THEIL,27370,
MANDRES SUR VAIR,88800,
HELFRANTZKIRCH,68510,
LA FOUILLOUSE,42480,
ONANS,25250,
HENNEZIS,27700,
MAXEY SUR MEUSE,88630,
HESINGUE,68220,
GRAIX,42220,
ORVE,25430,
HEUDEBOUVILLE,27400,
LE MENIL,88160,
HIRSINGUE,68560,
GUMIERES,42560,
OSSELLE ROUTELLE,25410,ROUTELLE
HEUDREVILLE EN LIEUVIN,27230,
MONTHUREUX LE SEC,88800,
ILLZACH,68110,MODENHEIM
L HOPITAL SOUS ROCHEFORT,42130,
PAROY,25440,
LA HEUNIERE,27950,
MORTAGNE,88600,
INGERSHEIM,68040,
JARNOSSE,42460,
PELOUSEY,25170,
L HOSMES,27570,
MOYEMONT,88700,
JETTINGEN,68130,
LEIGNEUX,42130,
PETITE CHAUX,25240,
HOUETTEVILLE,27400,
NAYEMONT LES FOSSES,88100,
KAPPELEN,68510,
MACHEZAL,42114,
PIREY,25480,
HOULBEC COCHEREL,27120,
NEUFCHATEAU,88300,
KEMBS,68680,KEMBS LOECHLE
MACLAS,42520,
LES PLAINS ET GRANDS ESSARTS,25470,
HOUVILLE EN VEXIN,27440,
LA NEUVEVILLE DEVANT LEPANGES,88600,LE BOULAY
LAPOUTROIE,68650,
MAGNEUX HAUTE RIVE,42600,
PONT DE ROIDE VERMONDANS,25150,VERMONDANS
IGOVILLE,27460,
NEUVILLERS SUR FAVE,88100,
LEIMBACH,68800,
MIZERIEUX,42110,
POULIGNEY LUSANS,25640,LUSANS
INCARVILLE,27400,
NOMEXY,88440,
LEVONCOURT,68480,
NOIRETABLE,42440,
PUGEY,25720,
IVRY LA BATAILLE,27540,
NONVILLE,88260,
LIEBSDORF,68480,
OUCHES,42155,
RANCENAY,25320,
JOUY SUR EURE,27120,
NORROY,88800,
LINTHAL,68610,
LA PACAUDIERE,42310,
RAYNANS,25550,
LERY,27690,
PALLEGNEY,88330,
LUTTER,68480,
PINAY,42590,
RECOLOGNE,25170,
LOUVERSEY,27190,
LA PETITE RAON,88210,
